age_group,initial_grade,bbd_severity_label,technique,deflux_volume_ml,mean_forward_flow_ml_s,reflux_fraction,filling_reflux_fraction,voiding_reflux_fraction,obstruction_index,peak_pelvis_pa,severe_obstruction_any
12_18m,2,moderate,sting,1.2,0.0035744054181608845,0.07125345223388824,0.0,0.36579640966958377,0.2529197863319802,901.0861927233028,0
12_18m,2,moderate,sting,1.5,0.003497616689951609,0.07269725693433982,0.0,0.3708423094851129,0.26084067262778776,901.6541395267279,0
12_18m,2,moderate,sting,2.0,0.003377276204429895,0.0750804188014986,0.0,0.37903029281896206,0.274040703866803,902.5440493199535,0
12_18m,2,moderate,hit,0.0,0.014796564547734781,0.3300969501299708,0.004580108370332084,0.750012596524595,0.0062500000000000186,874.3914517964627,0
12_18m,2,moderate,hit,0.05,0.01424354181851509,0.2627607698189077,0.0006377653639921131,0.6927047891616096,0.006502512145229708,860.4821939669816,0
12_18m,2,moderate,hit,0.1,0.012716432513343642,0.05285672080233201,0.0,0.2829518058893819,0.010221130383336016,836.487506784081,0
12_18m,2,moderate,hit,0.15,0.010287179956253691,0.018616828785168932,0.0,0.12441622735781052,0.030725888128389542,850.59838347896,0
12_18m,2,moderate,hit,0.2,0.006873859460781554,0.014720053538329794,0.0,0.10514495896391435,0.08698221895118877,875.295514299529,0
12_18m,2,moderate,hit,0.25,0.006820222637461135,0.014835188651346254,0.0,0.10590595430474616,0.08833704753004483,875.6933909676989,0
12_18m,2,moderate,hit,0.3,0.006740814076488886,0.015008919934475857,0.0,0.10705124981632158,0.09038340559143546,876.2823537002088,0
12_18m,2,moderate,hit,0.35,0.006637577087429863,0.015240875573390378,0.0,0.10857477288312348,0.09311889245246206,877.0478935601973,0
12_18m,2,moderate,hit,0.4,0.0065216968816658154,0.0155097554163735,0.0,0.11033298821809638,0.09629531649602141,877.906973360898,0
12_18m,2,moderate,hit,0.45,0.0064072512942057545,0.01578447664505666,0.0,0.11212272783048399,0.09955009394067711,878.755152870581,0
12_18m,2,moderate,hit,0.5,0.0063032016957461105,0.016042556961766923,0.0,0.11379796754720564,0.10261637716186792,879.5260568266008,0
12_18m,2,moderate,hit,0.55,0.006211713518580757,0.016276421040699648,0.0,0.11530961427784675,0.10539997728592874,880.2037405060616,0
12_18m,2,moderate,hit,0.6,0.006131097678848799,0.016488111742140817,0.0,0.11667275949547824,0.10792383745801477,880.8007700316859,0
12_18m,2,moderate,hit,0.7,0.005991874830361882,0.016866720749161634,0.0,0.11909866330541118,0.11244781810686226,881.831570375437,0
12_18m,2,moderate,hit,0.8,0.005869248581801188,0.017214631196954256,0.0,0.12131443022484971,0.11661653099973102,882.7392109020815,0
12_18m,2,moderate,hit,1.0,0.00564742116102032,0.017881197168090526,0.0,0.12552453245231382,0.12463496279431663,884.3804365270354,0
12_18m,2,moderate,hit,1.2,0.005444480296321257,0.018537077840663673,0.0,0.12962329318359417,0.13256622637173032,885.8811635268614,0
12_18m,2,moderate,hit,1.5,0.005167463862630228,0.019512429598961933,0.0,0.13564562075078446,0.14444755581544172,887.9284080347936,0
12_18m,2,moderate,hit,2.0,0.00476668686437868,0.021116795604294088,0.0,0.1453825765000353,0.1642476026739646,890.8957696134815,0
12_18m,2,moderate,double_hit,0.0,0.014796564547734781,0.3300969501299708,0.004580108370332084,0.750012596524595,0.0062500000000000186,874.3914517964627,0
12_18m,2,moderate,double_hit,0.05,0.014227515117415908,0.26459083093110497,0.000536395081379753,0.6946318737507393,0.006660056874697981,860.9388420476203,0
12_18m,2,moderate,double_hit,0.1,0.013376535969024144,0.16874782333122762,0.0,0.5733171821784762,0.008655673586730247,847.7377923287186,0
12_18m,2,moderate,double_hit,0.15,0.012511159943839644,0.0697788199754154,0.0,0.3444569786715197,0.01206361471840612,839.8347876841742,0
12_18m,2,moderate,double_hit,0.2,0.011625368164312297,0.015376880588722892,0.0,0.10433828759145293,0.0178767769491113,840.4332959500857,0
12_18m,2,moderate,double_hit,0.25,0.01048483107487638,0.008824614521452785,0.0,0.06472278421317007,0.028421463057523473,848.2967026846122,0
12_18m,2,moderate,double_hit,0.3,0.008762832167358837,0.0039009101693551255,0.0,0.031841671131863675,0.04997861357071921,860.7169114127065,0
12_18m,2,moderate,double_hit,0.35,0.006157253106625311,0.0004428444611090041,0.0,0.004062206239324956,0.10678277309478938,879.8693018252231,0
12_18m,2,moderate,double_hit,0.4,0.0056477794333722,0.00010474080031035204,0.0,0.0009696283550120646,0.1242731291629308,883.6285687397665,0
12_18m,2,moderate,double_hit,0.45,0.005614131824753959,0.00010534848378513452,0.0,0.000975477809424243,0.12554466177220935,883.8775436065764,0
12_18m,2,moderate,double_hit,0.5,0.005572315086646035,0.0001061137526535064,0.0,0.0009828446689675327,0.1271471545892942,884.1869376380129,0
12_18m,2,moderate,double_hit,0.55,0.005521654971333074,0.00010705611383225237,0.0,0.0009919171387596441,0.12912236927996915,884.5617202337912,0
12_18m,2,moderate,double_hit,0.6,0.0054622251304222835,0.0001081834909849499,0.0,0.0010027721037964403,0.1314881355751294,885.0013224618888,0
12_18m,2,moderate,double_hit,0.7,0.005321942955708723,0.00011094267060831783,0.0,0.001029345279785464,0.1372909795029652,886.0387369766561,0
12_18m,2,moderate,double_hit,0.8,0.005168216256010867,0.0001141341186589855,0.0,0.001060110769815187,0.14402919244633972,887.1751491651437,0
12_18m,2,moderate,double_hit,1.0,0.0048888645023553836,0.00012043035835859583,0.0,0.001121059898288101,0.1574381870296745,889.2427649727165,0
12_18m,2,moderate,double_hit,1.2,0.004677764207138141,0.0001256805224937648,0.0,0.0011719333663934098,0.16869701052852598,890.811000442396,0
12_18m,2,moderate,double_hit,1.5,0.004439580958874807,0.0001321926600123631,0.0,0.0012351556216075553,0.18277119493290245,892.5794412954324,0
12_18m,2,moderate,double_hit,2.0,0.004124089490033067,0.00014197128626850552,0.0,0.0013303992630003844,0.20414666066819803,894.9197687350153,0
